utt_id,text,h,s,b,dimmer,tag
319,문득 새벽 베란다에서 포근한 기운이 맴도는 느낌이다,354,98,86,65,angry
320,가만히 사무실의 안개 낀 공기가 grateful하게 느껴진다,82,75,89,91,grateful
321,아침 베란다에 쌀쌀한 분위기가 focused하게 다가온다,210,84,74,74,focused
322,가만히 오후 부엌에서 포근한 기운이 흘러가는 느낌이다,190,79,61,50,anxious
323,주말 복도에 맑은 분위기가 lonely하게 다가온다,236,69,40,28,lonely
324,가만히 아침 거실에서 포근한 기운이 스며드는 느낌이다,294,94,88,70,romantic
325,밤 베란다에 안개 낀 분위기가 anxious하게 다가온다,188,70,59,53,anxious
326,살며시 아침 부엌에서 쌀쌀한 기운이 번지는 느낌이다,16,49,43,38,tired
327,가만히 사무실의 쌀쌀한 공기가 calm하게 느껴진다,23,42,57,62,calm
328,평일 베란다에 포근한 분위기가 happy하게 다가온다,40,98,97,82,happy
329,주말 서재에 포근한 분위기가 grateful하게 다가온다,92,64,86,89,grateful
330,천천히 오후 도서관에서 안개 낀 기운이 스며드는 느낌이다,23,40,41,54,calm
331,가만히 저녁 부엌에서 쌀쌀한 기운이 번지는 느낌이다,220,38,23,21,sleepy
332,아침 복도에 맑은 분위기가 sad하게 다가온다,215,58,39,54,sad
333,저녁 복도에 비 오는 분위기가 anxious하게 다가온다,183,77,48,56,anxious
334,문득 베란다의 포근한 공기가 tired하게 느껴진다,32,40,41,31,tired
335,문득 새벽 복도에서 흐린 기운이 스며드는 느낌이다,282,97,87,60,romantic
336,천천히 부엌의 비 오는 공기가 anxious하게 느껴진다,185,77,45,49,anxious
337,아침 베란다에 흐린 분위기가 angry하게 다가온다,357,100,73,79,angry
338,살며시 주말 방에서 쌀쌀한 기운이 감싸는 느낌이다,30,75,70,72,warm
339,살며시 저녁 방에서 맑은 기운이 감싸는 느낌이다,216,64,32,29,lonely
340,조용히 낮 서재에서 포근한 기운이 맴도는 느낌이다,199,60,57,57,anxious
341,살며시 오후 거실에서 비 오는 기운이 흘러가는 느낌이다,27,43,27,39,uncomfortable
342,저녁 서재에 포근한 분위기가 focused하게 다가온다,206,78,62,71,focused
343,문득 복도의 흐린 공기가 sleepy하게 느껴진다,187,37,33,34,sleepy
344,살며시 주말 복도에서 비 오는 기운이 흘러가는 느낌이다,193,82,75,73,focused
345,문득 방의 안개 낀 공기가 romantic하게 느껴진다,286,93,77,75,romantic
346,주말 거실에 비 오는 분위기가 warm하게 다가온다,43,77,82,62,warm
347,조용히 낮 도서관에서 쌀쌀한 기운이 머무는 느낌이다,43,94,84,70,warm
348,밤 사무실에 안개 낀 분위기가 anxious하게 다가온다,190,76,47,50,anxious
349,평일 부엌에 바람 부는 분위기가 tired하게 다가온다,19,52,53,38,tired
350,낮 사무실에 쌀쌀한 분위기가 grateful하게 다가온다,91,68,91,83,grateful
351,밤 도서관에 안개 낀 분위기가 grateful하게 다가온다,100,64,93,79,grateful
352,아침 방에 맑은 분위기가 focused하게 다가온다,195,76,75,65,focused
353,천천히 새벽 부엌에서 안개 낀 기운이 번지는 느낌이다,58,40,44,54,calm
354,조용히 평일 방에서 포근한 기운이 맴도는 느낌이다,245,68,26,25,lonely
355,아침 베란다에 쌀쌀한 분위기가 energetic하게 다가온다,80,99,100,93,energetic
356,가만히 부엌의 안개 낀 공기가 focused하게 느껴진다,191,89,63,67,focused
357,조용히 새벽 부엌에서 흐린 기운이 흘러가는 느낌이다,211,71,59,52,anxious
358,조용히 거실의 안개 낀 공기가 happy하게 느껴진다,74,85,94,91,happy
359,조용히 복도의 바람 부는 공기가 focused하게 느껴진다,201,71,74,64,focused
360,조용히 거실의 안개 낀 공기가 sad하게 느껴진다,202,72,39,48,sad
361,가만히 복도의 맑은 공기가 angry하게 느껴진다,5,100,83,79,angry
362,오후 방에 안개 낀 분위기가 sleepy하게 다가온다,209,35,18,37,sleepy
363,아침 베란다에 쌀쌀한 분위기가 happy하게 다가온다,70,81,95,90,happy
364,조용히 도서관의 흐린 공기가 sad하게 느껴진다,216,67,46,25,sad
365,새벽 거실에 흐린 분위기가 energetic하게 다가온다,83,100,100,95,energetic
366,조용히 아침 사무실에서 비 오는 기운이 스며드는 느낌이다,281,96,85,71,romantic
367,저녁 베란다에 맑은 분위기가 natural하게 다가온다,67,49,91,87,natural
368,새벽 복도에 흐린 분위기가 angry하게 다가온다,4,97,85,69,angry
369,천천히 아침 방에서 바람 부는 기운이 스며드는 느낌이다,243,60,41,44,lonely
370,조용히 사무실의 쌀쌀한 공기가 lonely하게 느껴진다,247,66,34,30,lonely
371,문득 거실의 포근한 공기가 romantic하게 느껴진다,286,100,83,67,romantic
372,살며시 도서관의 바람 부는 공기가 sad하게 느껴진다,221,71,40,42,sad
373,가만히 새벽 서재에서 맑은 기운이 번지는 느낌이다,287,89,84,62,romantic
374,밤 도서관에 포근한 분위기가 calm하게 다가온다,41,51,42,45,calm
375,가만히 아침 베란다에서 비 오는 기운이 스며드는 느낌이다,90,100,98,97,energetic
376,살며시 방의 포근한 공기가 energetic하게 느껴진다,78,97,100,94,energetic
377,문득 평일 부엌에서 쌀쌀한 기운이 흘러가는 느낌이다,291,96,86,80,romantic
378,문득 부엌의 맑은 공기가 warm하게 느껴진다,26,80,83,69,warm
379,어느새 주말 거실에서 비 오는 기운이 감싸는 느낌이다,204,72,31,27,sad
380,새벽 방에 흐린 분위기가 natural하게 다가온다,36,37,93,72,natural
381,문득 사무실의 쌀쌀한 공기가 anxious하게 느껴진다,203,75,61,46,anxious
382,문득 아침 거실에서 바람 부는 기운이 머무는 느낌이다,233,74,37,40,sad
383,가만히 사무실의 쌀쌀한 공기가 lonely하게 느껴진다,221,62,25,30,lonely
384,어느새 사무실의 흐린 공기가 lonely하게 느껴진다,237,55,40,29,lonely
385,저녁 사무실에 흐린 분위기가 anxious하게 다가온다,186,70,61,56,anxious
386,가만히 베란다의 흐린 공기가 angry하게 느껴진다,357,96,88,78,angry
387,아침 방에 안개 낀 분위기가 uncomfortable하게 다가온다,7,56,31,39,uncomfortable
388,조용히 방의 바람 부는 공기가 anxious하게 느껴진다,202,60,45,52,anxious
389,살며시 서재의 안개 낀 공기가 romantic하게 느껴진다,275,97,75,78,romantic
390,살며시 방의 비 오는 공기가 uncomfortable하게 느껴진다,351,48,39,39,uncomfortable
391,조용히 평일 도서관에서 안개 낀 기운이 번지는 느낌이다,353,100,83,82,angry
392,어느새 사무실의 맑은 공기가 sad하게 느껴진다,209,74,31,31,sad
393,천천히 부엌의 안개 낀 공기가 tired하게 느껴진다,33,59,55,49,tired
394,살며시 서재의 비 오는 공기가 tired하게 느껴진다,45,52,43,47,tired
395,새벽 사무실에 바람 부는 분위기가 grateful하게 다가온다,93,80,82,89,grateful
396,오후 거실에 바람 부는 분위기가 romantic하게 다가온다,284,100,94,60,romantic
397,문득 베란다의 비 오는 공기가 uncomfortable하게 느껴진다,352,53,27,44,uncomfortable
398,아침 거실에 포근한 분위기가 calm하게 다가온다,20,67,50,47,calm
399,문득 저녁 도서관에서 흐린 기운이 번지는 느낌이다,291,98,82,78,romantic
400,조용히 오후 도서관에서 포근한 기운이 감싸는 느낌이다,93,74,98,84,grateful
401,가만히 방의 포근한 공기가 calm하게 느껴진다,21,44,43,49,calm
402,조용히 부엌의 쌀쌀한 공기가 grateful하게 느껴진다,77,80,89,91,grateful
403,가만히 복도의 안개 낀 공기가 warm하게 느껴진다,26,88,90,71,warm
404,살며시 새벽 도서관에서 바람 부는 기운이 맴도는 느낌이다,293,92,79,74,romantic
405,천천히 낮 거실에서 비 오는 기운이 맴도는 느낌이다,70,40,84,77,natural
406,문득 거실의 비 오는 공기가 happy하게 느껴진다,76,86,96,76,happy
407,조용히 새벽 베란다에서 바람 부는 기운이 스며드는 느낌이다,275,89,85,64,romantic
408,조용히 저녁 부엌에서 쌀쌀한 기운이 스며드는 느낌이다,53,95,97,75,happy
409,조용히 아침 도서관에서 비 오는 기운이 흘러가는 느낌이다,61,43,91,75,natural
410,낮 방에 포근한 분위기가 uncomfortable하게 다가온다,358,56,21,37,uncomfortable
411,어느새 베란다의 쌀쌀한 공기가 romantic하게 느껴진다,288,100,93,79,romantic
412,낮 서재에 맑은 분위기가 calm하게 다가온다,48,63,49,45,calm
413,조용히 베란다의 안개 낀 공기가 sad하게 느껴진다,203,53,30,30,sad
414,살며시 베란다의 포근한 공기가 uncomfortable하게 느껴진다,353,40,24,40,uncomfortable
415,어느새 거실의 바람 부는 공기가 uncomfortable하게 느껴진다,357,52,20,33,uncomfortable
416,어느새 베란다의 맑은 공기가 natural하게 느껴진다,55,52,78,80,natural
417,문득 사무실의 흐린 공기가 anxious하게 느껴진다,196,68,52,40,anxious
418,평일 서재에 흐린 분위기가 uncomfortable하게 다가온다,24,57,29,42,uncomfortable
419,천천히 사무실의 쌀쌀한 공기가 warm하게 느껴진다,37,83,86,73,warm
420,저녁 방에 맑은 분위기가 sleepy하게 다가온다,215,34,20,39,sleepy
421,아침 복도에 포근한 분위기가 uncomfortable하게 다가온다,13,47,22,43,uncomfortable
422,아침 방에 바람 부는 분위기가 romantic하게 다가온다,290,88,82,69,romantic
423,낮 복도에 비 오는 분위기가 energetic하게 다가온다,78,100,99,93,energetic
424,조용히 부엌의 맑은 공기가 anxious하게 느껴진다,206,69,63,56,anxious
425,어느새 부엌의 흐린 공기가 romantic하게 느껴진다,265,90,82,72,romantic
426,아침 도서관에 포근한 분위기가 warm하게 다가온다,30,93,72,66,warm
427,천천히 주말 부엌에서 쌀쌀한 기운이 흘러가는 느낌이다,56,43,85,82,natural
428,천천히 평일 부엌에서 안개 낀 기운이 스며드는 느낌이다,194,66,54,59,anxious
429,문득 아침 서재에서 안개 낀 기운이 머무는 느낌이다,354,48,22,35,uncomfortable
430,가만히 서재의 비 오는 공기가 romantic하게 느껴진다,272,92,90,60,romantic
431,살며시 오후 거실에서 맑은 기운이 흘러가는 느낌이다,240,52,31,36,sad
432,조용히 서재의 맑은 공기가 warm하게 느껴진다,39,90,87,58,warm
433,천천히 사무실의 흐린 공기가 sleepy하게 느껴진다,196,38,32,36,sleepy
434,어느새 저녁 도서관에서 안개 낀 기운이 흘러가는 느낌이다,97,69,84,83,grateful
435,살며시 방의 안개 낀 공기가 romantic하게 느껴진다,281,90,94,60,romantic
436,어느새 거실의 흐린 공기가 natural하게 느껴진다,39,48,82,80,natural
437,살며시 오후 부엌에서 흐린 기운이 스며드는 느낌이다,212,70,73,79,focused
438,어느새 저녁 베란다에서 안개 낀 기운이 흘러가는 느낌이다,204,52,30,42,sad
439,가만히 낮 거실에서 쌀쌀한 기운이 맴도는 느낌이다,23,62,54,58,calm
440,문득 서재의 안개 낀 공기가 warm하게 느껴진다,23,91,78,60,warm
441,새벽 방에 안개 낀 분위기가 natural하게 다가온다,60,52,77,79,natural
442,새벽 방에 쌀쌀한 분위기가 focused하게 다가온다,203,74,65,68,focused
443,저녁 부엌에 바람 부는 분위기가 energetic하게 다가온다,86,99,100,98,energetic
444,주말 복도에 흐린 분위기가 anxious하게 다가온다,206,66,65,53,anxious
445,낮 복도에 쌀쌀한 분위기가 focused하게 다가온다,199,78,79,62,focused
446,새벽 방에 바람 부는 분위기가 sad하게 다가온다,227,57,48,53,sad
447,어느새 저녁 도서관에서 맑은 기운이 맴도는 느낌이다,185,32,28,29,sleepy
448,천천히 낮 사무실에서 안개 낀 기운이 감싸는 느낌이다,32,86,87,68,warm
449,천천히 밤 베란다에서 포근한 기운이 번지는 느낌이다,51,54,43,46,calm
450,가만히 낮 서재에서 맑은 기운이 번지는 느낌이다,357,40,25,36,uncomfortable
451,새벽 사무실에 흐린 분위기가 grateful하게 다가온다,78,64,93,81,grateful
452,문득 평일 복도에서 바람 부는 기운이 번지는 느낌이다,292,90,92,74,romantic
453,가만히 평일 사무실에서 흐린 기운이 머무는 느낌이다,14,58,41,41,tired
454,아침 복도에 안개 낀 분위기가 grateful하게 다가온다,93,80,87,90,grateful
455,조용히 주말 베란다에서 비 오는 기운이 머무는 느낌이다,208,90,63,77,focused
456,조용히 방의 비 오는 공기가 focused하게 느껴진다,187,72,80,69,focused
457,아침 서재에 안개 낀 분위기가 natural하게 다가온다,56,51,79,77,natural
458,가만히 서재의 바람 부는 공기가 energetic하게 느껴진다,69,100,97,94,energetic
459,아침 부엌에 안개 낀 분위기가 warm하게 다가온다,19,84,72,60,warm
460,오후 도서관에 비 오는 분위기가 lonely하게 다가온다,227,61,37,41,lonely
461,살며시 새벽 사무실에서 쌀쌀한 기운이 맴도는 느낌이다,8,100,87,76,angry
462,살며시 복도의 맑은 공기가 tired하게 느껴진다,24,47,49,41,tired
463,어느새 사무실의 흐린 공기가 uncomfortable하게 느껴진다,0,43,38,27,uncomfortable
464,문득 주말 도서관에서 포근한 기운이 머무는 느낌이다,212,64,37,32,lonely
465,가만히 새벽 서재에서 바람 부는 기운이 감싸는 느낌이다,348,100,78,67,angry
466,새벽 복도에 바람 부는 분위기가 sleepy하게 다가온다,223,39,22,21,sleepy
467,어느새 오후 베란다에서 바람 부는 기운이 머무는 느낌이다,292,98,92,70,romantic
468,가만히 서재의 쌀쌀한 공기가 angry하게 느껴진다,13,100,78,82,angry
469,천천히 저녁 방에서 포근한 기운이 스며드는 느낌이다,17,84,85,58,warm
470,어느새 저녁 거실에서 안개 낀 기운이 맴도는 느낌이다,243,58,45,43,lonely
471,주말 복도에 바람 부는 분위기가 natural하게 다가온다,50,48,84,85,natural
472,아침 부엌에 포근한 분위기가 angry하게 다가온다,0,99,75,85,angry
473,가만히 평일 베란다에서 바람 부는 기운이 감싸는 느낌이다,56,82,100,75,happy
474,낮 거실에 맑은 분위기가 angry하게 다가온다,356,100,85,77,angry
475,밤 사무실에 비 오는 분위기가 energetic하게 다가온다,75,96,98,94,energetic
476,낮 거실에 바람 부는 분위기가 energetic하게 다가온다,58,100,100,94,energetic
477,살며시 오후 서재에서 맑은 기운이 맴도는 느낌이다,242,59,43,27,lonely
478,살며시 평일 베란다에서 안개 낀 기운이 머무는 느낌이다,197,75,75,66,focused
479,천천히 평일 사무실에서 맑은 기운이 번지는 느낌이다,358,48,35,28,uncomfortable
480,문득 거실의 맑은 공기가 focused하게 느껴진다,201,78,64,65,focused
481,어느새 저녁 사무실에서 포근한 기운이 스며드는 느낌이다,37,49,79,73,natural
482,문득 베란다의 비 오는 공기가 romantic하게 느껴진다,281,92,82,66,romantic
483,아침 베란다에 바람 부는 분위기가 uncomfortable하게 다가온다,0,57,21,35,uncomfortable
